genesymbol,seqname,start,end
CARD16,chr11,105041326,105101431
ENSG00000288255,chr11,105055567,105055666
CASP1P2,chr11,105063345,105071541
CARD17,chr11,105092469,105101431
CASP1P1,chr11,105122661,105123339
CARD18,chr11,105137714,105531697
ENSG00000289383,chr11,105181864,105184037
OR2AL1P,chr11,105194440,105194946
ENSG00000255336,chr11,105246880,105247060
Metazoa_SRP,chr11,105352670,105352956
GRIA4,chr11,105609994,105982092
HSPD1P13,chr11,105706299,105707937
RNU4-55P,chr11,105824634,105824770
RNU6-277P,chr11,105974826,105974931
ENSG00000285813,chr11,105995185,105999213
MSANTD4,chr11,105995623,106022403
KBTBD3,chr11,106051098,106077459
AASDHPPT,chr11,106075501,106098699
ENSG00000254433,chr11,106085990,106101975
ENSG00000287846,chr11,106106398,106107356
LINC02719,chr11,106112459,106132116
ENSG00000286345,chr11,106241974,106260146
ENSG00000254811,chr11,106250019,106264905
ENSG00000255065,chr11,106310045,106311791
ENSG00000287802,chr11,106465985,106469296
ENSG00000289232,chr11,106579494,106604394
GUCY1A2,chr11,106674019,107018476
ENSG00000274584,chr11,106824025,106824954
ENSG00000213252,chr11,106826392,106827890
ASS1P13,chr11,107176286,107177530
ENSG00000261098,chr11,107312132,107316271
CWF19L2,chr11,107326360,107457825
SMARCE1P1,chr11,107403404,107404589
ALKBH8,chr11,107502727,107565742
ENSG00000270969,chr11,107585901,107586903
ELMOD1,chr11,107591091,107666779
ENSG00000255483,chr11,107600379,107600868
ENSG00000254758,chr11,107642887,107643871
SLN,chr11,107707378,107719693
ENSG00000254702,chr11,107736009,107738718
SLC35F2,chr11,107790991,107928293
ENSG00000240652,chr11,107908420,107908764
RAB39A,chr11,107928448,107963482
ENSG00000288012,chr11,108008678,108009282
CUL5,chr11,108008898,108107761
Y_RNA,chr11,108084913,108085014
ENSG00000255467,chr11,108105074,108121684
ACAT1,chr11,108116695,108147603
ENSG00000285696,chr11,108142458,108150381
NPAT,chr11,108157215,108222638
ATM,chr11,108223044,108369102
Y_RNA,chr11,108229503,108229604
C11orf65,chr11,108308519,108467531
POGLUT3,chr11,108472112,108498384
EXPH5,chr11,108505435,108593768
DDX10,chr11,108665058,108940999
RPS2P39,chr11,108690289,108690956
ENSG00000254730,chr11,108727741,108730104
CYCSP29,chr11,108822333,108822650
ENSG00000203334,chr11,108957718,108959797
ENSG00000255528,chr11,109002465,109037967
RNU6-654P,chr11,109005517,109005623
RNA5SP349,chr11,109120878,109120986
SNORD39,chr11,109263494,109263564
ENSG00000255028,chr11,109355085,109583907
C11orf87,chr11,109422190,109429167
ENSG00000254890,chr11,109486968,109487424
ENSG00000254482,chr11,109637468,109638128
LINC02715,chr11,109741625,109823893
ENSG00000289465,chr11,109803905,110088184
RDX,chr11,109864295,110296712
TFAMP2,chr11,109907004,109907741
ENSG00000287245,chr11,109946581,109975996
RPSAP50,chr11,109982192,109983043
ENSG00000270423,chr11,109985243,109985660
ENSG00000255210,chr11,110049528,110050160
ZC3H12C,chr11,110093392,110171841
LINC02732,chr11,110355130,110407613
FDX1,chr11,110429948,110464884
ARHGAP20,chr11,110577042,110713189
HNRNPA1P60,chr11,110788026,110788976
ENSG00000255149,chr11,110876994,110877177
ENSG00000287556,chr11,111013452,111027636
RNA5SP350,chr11,111040098,111040208
ENSG00000271390,chr11,111089870,111090368
LINC02550,chr11,111091932,111179641
ENSG00000287028,chr11,111097155,111106001
RPS17P15,chr11,111105547,111105895
ENSG00000270202,chr11,111107060,111107750
C11orf53,chr11,111245725,111286401
COLCA1,chr11,111290787,111305498
COLCA2,chr11,111298546,111308735
ENSG00000288097,chr11,111320379,111323816
MIR4491,chr11,111347757,111347824
POU2AF1,chr11,111352255,111455630
RNU2-60P,chr11,111383092,111383219
ENSG00000255428,chr11,111414242,111418186
ENSG00000255093,chr11,111448450,111475397
BTG4,chr11,111467526,111514367
ENSG00000286028,chr11,111510600,111513888
MIR34B,chr11,111512938,111513021
MIR34C,chr11,111513439,111513515
ENSG00000254980,chr11,111514043,111526755
HOATZ,chr11,111514778,111537043
LAYN,chr11,111540280,111561745
SIK2,chr11,111602449,111730855
ENSG00000235286,chr11,111670956,111672404
RN7SKP273,chr11,111683111,111683424
PPP2R1B,chr11,111726908,111766389
ENSG00000254990,chr11,111768668,111778360
ALG9,chr11,111782195,111871581
ENSG00000258529,chr11,111786286,111879425
ALG9-IT1,chr11,111817214,111829212
GNG5P3,chr11,111864254,111864460
FDXACB1,chr11,111874056,111881243
C11orf1,chr11,111878935,111885975
RPL37AP8,chr11,111889199,111889474
CRYAB,chr11,111908564,111923722
HSPB2,chr11,111912734,111914093
HSPB2-C11orf52,chr11,111912736,111926871
C11orf52,chr11,111918032,111926871
DIXDC1,chr11,111927144,112022653
RNA5SP351,chr11,111928400,111928508
ENSG00000255286,chr11,111945639,111946892
ENSG00000255334,chr11,112015307,112016124
DLAT,chr11,112025408,112064404
PPIHP1,chr11,112029858,112030367
RNU6-893P,chr11,112032499,112032598
ENSG00000271025,chr11,112036627,112036863
PIH1D2,chr11,112063218,112074274
NKAPD1,chr11,112074086,112085150
TIMM8B,chr11,112084800,112086798
SDHD,chr11,112086824,112120016
ENSG00000255292,chr11,112086903,112193805
IL18,chr11,112143253,112164096
ENSG00000254638,chr11,112165197,112172606
TEX12,chr11,112167372,112172556
BCO2,chr11,112175510,112224699
KCTD9P4,chr11,112180773,112183191
MRPS36P4,chr11,112208601,112208898
RPS12P21,chr11,112218326,112218720
PTS,chr11,112226367,112269955
RPS6P16,chr11,112235371,112236025
PLET1,chr11,112248153,112260860
ENSG00000268472,chr11,112260265,112261396
ST13P10,chr11,112267290,112268371
LINC02762,chr11,112270749,112362534
RNU6-44P,chr11,112352556,112352662
LINC02763,chr11,112393118,112624567
RPL23AP62,chr11,112461468,112461920
LINC02764,chr11,112534220,112555802
ENSG00000212397,chr11,112602354,112602452
ENSG00000285769,chr11,112637324,112761375
ENSG00000287006,chr11,112698772,112721151
ENSG00000254626,chr11,112787304,112795854
ENSG00000288070,chr11,112822806,112835124
ENSG00000247416,chr11,112959279,112963460
NCAM1,chr11,112961247,113278436
RNU7-187P,chr11,112977353,112977420
NCAM1-AS1,chr11,113265137,113274032
TTC12-DT,chr11,113278250,113314482
TTC12,chr11,113314579,113383544
ENSG00000270179,chr11,113368478,113369117
ANKK1,chr11,113387779,113400416
ENSG00000256757,chr11,113405321,113412117
DRD2,chr11,113409605,113475691
MIR4301,chr11,113450023,113450088
TMPRSS5,chr11,113687547,113706373
MTRF1LP1,chr11,113711720,113712398
ZW10,chr11,113733187,113773735
RPS29P19,chr11,113751116,113751286
ENSG00000257070,chr11,113769660,113769994
ENSG00000256603,chr11,113770393,113771691
CLDN25,chr11,113779747,113780500
ATF4P4,chr11,113789231,113791366
ENSG00000255870,chr11,113789242,113790027
LRRC37A13P,chr11,113791466,113791752
USP28,chr11,113797874,113875570
ENSG00000256452,chr11,113818077,113822458
ENSG00000255710,chr11,113820856,113821885
RNU6-1107P,chr11,113859346,113859449
HTR3B,chr11,113904796,113949079
HTR3A,chr11,113975075,113990313
ENSG00000289230,chr11,114057969,114059441
ZBTB16,chr11,114059041,114256765
ENSG00000286463,chr11,114159791,114161166
ENSG00000256947,chr11,114210616,114356571
NNMT,chr11,114257787,114313536
ENSG00000256195,chr11,114343052,114396219
C11orf71,chr11,114391443,114400511
RBM7,chr11,114400030,114414203
ENSG00000255663,chr11,114400682,114443932
REXO2,chr11,114439435,114450279
ENSG00000256533,chr11,114453064,114454123
NXPE2P1,chr11,114512706,114513431
ENSG00000270204,chr11,114517864,114518371
NXPE1,chr11,114521645,114559895
ENSG00000238724,chr11,114527129,114527232
NXPE4,chr11,114570591,114595786
ENSG00000256674,chr11,114583253,114584692
NXPE2,chr11,114678527,114707069
ENSG00000252870,chr11,115128218,115128373
CADM1,chr11,115169218,115504957
ENSG00000287897,chr11,115332529,115333418
ENSG00000256972,chr11,115333577,115340262
ENSG00000255580,chr11,115363629,115377931
ENSG00000256315,chr11,115396756,115397658
ENSG00000256281,chr11,115532322,115532953
ENSG00000257087,chr11,115538869,115539384
RPL12P46,chr11,115578049,115578243
ENSG00000255689,chr11,115582283,115606307
ENSG00000239153,chr11,115627082,115627185
ENSG00000255599,chr11,115628065,115629743
ENSG00000260254,chr11,115638563,115646962
ENSG00000279771,chr11,115659168,115661417
LINC02698,chr11,115659658,115843146
ENSG00000279818,chr11,115731942,115734742
ENSG00000288020,chr11,115734848,115756926
LINC00900,chr11,115753889,115760646
LINC02703,chr11,115920248,115943181
ENSG00000244259,chr11,115950196,115950801
ENSG00000239600,chr11,115951105,115951491
LINC02151,chr11,116496899,116500630
ENSG00000278945,chr11,116609995,116610094
LINC02702,chr11,116639422,116658295
BUD13,chr11,116748170,116772987
ENSG00000226645,chr11,116773389,116774205
ZPR1,chr11,116773799,116788039
APOA5,chr11,116789367,116792420
ENSG00000236267,chr11,116813204,116814003
ENSG00000285513,chr11,116820645,116821541
APOA4,chr11,116820700,116823304
APOC3,chr11,116829706,116833072
APOA1,chr11,116835751,116837622
APOA1-AS,chr11,116836117,116856018
SIK3,chr11,116843402,117098437
RNY4P6,chr11,117015897,117015992
ENSG00000234268,chr11,117035797,117036051
ENSG00000224077,chr11,117098987,117108170
ENSG00000225236,chr11,117117794,117119181
ENSG00000254851,chr11,117135528,117138582
ENSG00000254678,chr11,117143891,117144191
PAFAH1B2,chr11,117144284,117176894
SIDT2,chr11,117178736,117197445
TAGLN,chr11,117199370,117207464
PCSK7,chr11,117204337,117232525
ENSG00000280143,chr11,117204967,117210292
RNF214,chr11,117232625,117286454
ENSG00000252992,chr11,117263799,117263952
BACE1,chr11,117285232,117316259
BACE1-AS,chr11,117288453,117293578
ENSG00000276505,chr11,117297005,117297328
CEP164,chr11,117314557,117413266
ENSG00000250699,chr11,117316362,117328038
PRR13P3,chr11,117336256,117336631
DSCAML1,chr11,117427772,117817525
ENSG00000279586,chr11,117611101,117612017
ENSG00000270403,chr11,117668483,117668858
FXYD2,chr11,117800844,117828698
ENSG00000254844,chr11,117818443,117821992
FXYD6-FXYD2,chr11,117820163,117876667
ENSG00000254528,chr11,117833719,117838942
FXYD6,chr11,117836976,117877486
TMPRSS13,chr11,117900641,117929459
IL10RA,chr11,117986370,118003037
SMIM35,chr11,118003634,118088299
RN7SL828P,chr11,118067237,118067539
TMPRSS4,chr11,118077012,118121890
SCN4B,chr11,118133377,118152888
SCN2B,chr11,118162806,118176639
JAML,chr11,118193725,118225094
HSPE1P18,chr11,118208932,118209211
MPZL3,chr11,118226690,118252365
MPZL2,chr11,118253416,118264536
ENSG00000280032,chr11,118264593,118266817
CD3E,chr11,118304730,118316175
ENSG00000254992,chr11,118322789,118323083
CD3D,chr11,118339075,118342705
CD3G,chr11,118344344,118355161
UBE4A,chr11,118359600,118399211
ENSG00000254873,chr11,118397095,118401895
ATP5MG,chr11,118401346,118433278
ENSG00000285827,chr11,118401602,118482737
ENSG00000269944,chr11,118415977,118416521
ENSG00000255384,chr11,118433121,118435206
KMT2A,chr11,118436456,118526832
TTC36-AS1,chr11,118510273,118531094
TTC36,chr11,118527472,118531197
TMEM25,chr11,118531041,118547280
IFT46,chr11,118544528,118572970
RPL5P30,chr11,118560690,118561580
ARCN1,chr11,118572390,118603033
RNU6-1157P,chr11,118593988,118594093
PHLDB1,chr11,118606440,118658031
ENSG00000255176,chr11,118636620,118638097
MIR6716,chr11,118644000,118644079
TREH,chr11,118657316,118679690
TREHP1,chr11,118688033,118690599
ENSG00000255422,chr11,118700427,118750263
RNU6-376P,chr11,118702342,118702447
ENSG00000287238,chr11,118721104,118729412
DDX6,chr11,118747763,118791164
ENSG00000278376,chr11,118791254,118793137
ENSG00000254478,chr11,118821895,118822084
SETP16,chr11,118833846,118834556
Y_RNA,chr11,118836010,118836111
CXCR5,chr11,118883892,118897787
ENSG00000245869,chr11,118885841,118887742
BCL9L,chr11,118893875,118925926
MIR4492,chr11,118910708,118910787
UPK2,chr11,118925164,118958559
RN7SL688P,chr11,118931216,118931490
Y_RNA,chr11,118970498,118970595
FOXR1,chr11,118971712,118981287
Metazoa_SRP,chr11,118994334,118994630
Y_RNA,chr11,118994560,118994655
CENATAC-DT,chr11,118994824,118998004
CENATAC,chr11,118998138,119015793
RPL23AP64,chr11,119003012,119003446
ENSG00000254428,chr11,119003742,119004893
ENSG00000254909,chr11,119005727,119005934
RPS25,chr11,119015712,119018691
TRAPPC4,chr11,119018763,119025454
ENSG00000283704,chr11,119018944,119019012
SLC37A4,chr11,119024114,119030906
ENSG00000255114,chr11,119044188,119045493
HYOU1,chr11,119044188,119057227
ENSG00000271751,chr11,119065263,119065677
VPS11-DT,chr11,119067374,119067698
VPS11,chr11,119067818,119081972
HMBS,chr11,119084866,119093834
H2AX,chr11,119093874,119095465
DPAGT1,chr11,119096025,119108331
ENSG00000289124,chr11,119101493,119102068
C2CD2L,chr11,119102198,119118544
HINFP,chr11,119121580,119136059
ABCG4,chr11,119149052,119162653
NLRX1,chr11,119166568,119184016
PDZD3,chr11,119185457,119190223
CCDC153,chr11,119190250,119196769
CBL,chr11,119206298,119313926
RNU6-262P,chr11,119289562,119289677
MCAM,chr11,119308529,119321521
MIR6756,chr11,119312950,119313012
ENSG00000252119,chr11,119323293,119323409
RNF26,chr11,119334527,119337309
ENSG00000245385,chr11,119336249,119337309
C1QTNF5,chr11,119338942,119340940
MFRP,chr11,119338942,119346705
USP2,chr11,119355215,119381711
USP2-AS1,chr11,119364359,119526664
ENSG00000254740,chr11,119372706,119381613
ENSG00000254590,chr11,119402792,119404088
ENSG00000254892,chr11,119403963,119404227
THY1,chr11,119415476,119424985
THY1-AS1,chr11,119417951,119419114
DUXAP5,chr11,119444991,119445519
ENSG00000289553,chr11,119584444,119586125
KRT8P7,chr11,119602875,119604306
ENSG00000254561,chr11,119608423,119659284
NECTIN1,chr11,119623408,119729200
RNU6-1123P,chr11,119656311,119656416
NECTIN1-AS1,chr11,119709920,119713925
NECTIN1-DT,chr11,119729583,119739623
ENSG00000254406,chr11,119821304,119822129
ENSG00000287545,chr11,119832966,119867682
ENSG00000288047,chr11,119892700,119920003
ENSG00000286992,chr11,119975745,120038251
LINC02744,chr11,119987952,119995037
ENSG00000255216,chr11,120008044,120013620
ENSG00000286731,chr11,120026753,120028341
TRIM29,chr11,120111286,120185529
ENSG00000176984,chr11,120168977,120171679
OAF,chr11,120211032,120230334
POU2F3,chr11,120236640,120319945
ENSG00000259541,chr11,120249759,120265932
TLCD5,chr11,120325296,120333686
ARHGEF12,chr11,120336413,120489937
7SK,chr11,120365666,120365963
GRIK4,chr11,120511746,120988906
ELOCP22,chr11,120619934,120620267
ENSG00000250493,chr11,120867933,120894797
HMGB1P42,chr11,120936102,120936654
TBCEL,chr11,121024072,121090776
TBCEL-TECTA,chr11,121024125,121113108
TECTA,chr11,121101243,121191490
ENSG00000254515,chr11,121238304,121238688
RPS4XP12,chr11,121250270,121250978
SC5D,chr11,121292681,121313410
BMPR1AP2,chr11,121361854,121362865
ENSG00000289391,chr11,121418874,121419178
ENSG00000271022,chr11,121426645,121427416
SORL1-AS1,chr11,121447331,121453013
SORL1,chr11,121452314,121633763
ENSG00000286044,chr11,121674261,121928976
ENSG00000286023,chr11,121979571,122025937
RNU6-256P,chr11,122004355,122004451
ENSG00000286497,chr11,122026093,122027667
MIR100HG,chr11,122028325,122556721
MIR125B1,chr11,122099757,122099844
BLID,chr11,122115340,122116215
MIRLET7A2,chr11,122146522,122146593
MIR100,chr11,122152229,122152308
ENSG00000255015,chr11,122294938,122301763
ENSG00000255219,chr11,122295190,122308019
RNU4ATAC10P,chr11,122449210,122449331
RNU4ATAC5P,chr11,122451474,122451599
RNU6-592P,chr11,122579205,122579307
GLULP3,chr11,122613444,122614486
ENSG00000254935,chr11,122618851,122619274
UBASH3B,chr11,122655722,122814473
ENSG00000286341,chr11,122679801,122681942
ENSG00000239079,chr11,122726208,122726311
ENSG00000285909,chr11,122751147,122851617
CRTAM,chr11,122838500,122872643
JHY,chr11,122882683,122963862
RNU4-23P,chr11,122927034,122927173
ATP5PBP5,chr11,122960327,122961086
BSX,chr11,122977570,122981834
ENSG00000213184,chr11,123017638,123018661
RPL34P23,chr11,123035867,123036224
RPS26P43,chr11,123049787,123050353
RPL31P47,chr11,123051161,123051401
HSPA8,chr11,123057489,123063230
SNORD14E,chr11,123058077,123058161
SNORD14D,chr11,123058909,123058995
SNORD14C,chr11,123059335,123059422
ENSG00000288061,chr11,123062608,123084877
CLMP,chr11,123069872,123195248
ENSG00000255342,chr11,123135923,123136376
ENSG00000254710,chr11,123188802,123228502
U8,chr11,123301390,123301523
LINC02727,chr11,123313657,123315340
PHBP17,chr11,123340174,123340714
GRAMD1B,chr11,123358428,123627774
MIR4493,chr11,123381440,123381512
SF3A3P2,chr11,123597946,123599452
SCN3B,chr11,123629187,123655244
ENSG00000254467,chr11,123668499,123675569
ZNF202,chr11,123723914,123741675
OR6X1,chr11,123753580,123754518
RNU1-21P,chr11,123763927,123764089
OR6M1,chr11,123805408,123806349
OR6M2P,chr11,123839035,123841930
OR6M3P,chr11,123861822,123862521
TMEM225,chr11,123882920,123885670
OR8D4,chr11,123902167,123909229
OR4D5,chr11,123939617,123940573
OR6T1,chr11,123942867,123943838
OR10S1,chr11,123976661,123977781
OR10G6,chr11,123994163,123995161
OR10G5P,chr11,124009655,124010012
OR10G4,chr11,124012997,124018732
OR10G9,chr11,124023013,124023948
OR10G8,chr11,124026798,124030634
OR10G7,chr11,124036013,124041325
OR10D5P,chr11,124054793,124055707
OR10D4P,chr11,124093592,124094532
OR10N1P,chr11,124104965,124111092
VWA5A,chr11,124115404,124147721
OR10D1P,chr11,124158421,124159356
OR10D3,chr11,124183219,124188780
OR8F1P,chr11,124207183,124208112
OR8G3P,chr11,124211707,124215828
OR8G2P,chr11,124224732,124225666
OR8G7P,chr11,124238420,124239486
OR8G1,chr11,124241095,124254364
OR8G5,chr11,124256376,124266224
SLC5A4P1,chr11,124273970,124274581
OR8D1,chr11,124302831,124315099
OR8D2,chr11,124319262,124320197
OR8B7P,chr11,124324871,124325789
OR8B6P,chr11,124338783,124339662
OR8B5P,chr11,124357560,124358469
OR8B1P,chr11,124365465,124367298
OR8C1P,chr11,124376877,124377801
OR8B2,chr11,124382394,124384499
OR8B3,chr11,124395534,124399024
OR8X1P,chr11,124404234,124405102
ENSG00000285561,chr11,124406997,124414792
OR8B4,chr11,124423942,124424871
OR8B8,chr11,124437445,124445696
OR8A2P,chr11,124460534,124461485
OR8B9P,chr11,124476963,124482870
OR8B10P,chr11,124516311,124517242
OR8A3P,chr11,124531625,124531910
ENSG00000254937,chr11,124538500,124539334
OR8B12,chr11,124539635,124545333
OR8A1,chr11,124566660,124582942
OR8Q1P,chr11,124601584,124602238
PANX3,chr11,124611428,124620356
TBRG1,chr11,124622836,124635926
SIAE,chr11,124633113,124695707
RNA5SP352,chr11,124636459,124636592
SPA17,chr11,124673844,124697518
NRGN,chr11,124739942,124747210
ENSG00000255045,chr11,124744634,124746337
VSIG2,chr11,124747474,124752255
ESAM,chr11,124752583,124762290
ESAM-AS1,chr11,124759129,124766119
MSANTD2,chr11,124766498,124800706
ENSG00000279342,chr11,124789240,124792818
ENSG00000254509,chr11,124791228,124791660
ENSG00000245498,chr11,124800424,124834487
ENSG00000254941,chr11,124807822,124808269
ROBO3,chr11,124865432,124881471
ENSG00000254568,chr11,124883691,124887789
ROBO4,chr11,124883691,124898500
ENSG00000254943,chr11,124891304,124892126
HEPACAM,chr11,124919205,124936412
HEPN1,chr11,124919244,124920677
CCDC15-DT,chr11,124949205,124954044
CCDC15,chr11,124954121,125041489
SLC37A2,chr11,125063302,125090516
TMEM218,chr11,125094389,125111763
ENSG00000289631,chr11,125112014,125113099
KRT18P59,chr11,125113161,125126781
ENSG00000255475,chr11,125132847,125139587
PKNOX2-DT,chr11,125158461,125164609
PKNOX2,chr11,125164687,125433389
ENSG00000259290,chr11,125188115,125191404
ENSG00000254932,chr11,125258626,125266798
RNU6-321P,chr11,125277552,125277657
FEZ1,chr11,125442881,125592568
ENSG00000255537,chr11,125495214,125499528
EI24,chr11,125569280,125584684
RNU6-1156P,chr11,125574719,125574818
STT3A,chr11,125591712,125625215
ENSG00000288907,chr11,125625137,125625880
CHEK1,chr11,125625163,125676255
RNU2-35P,chr11,125649746,125649887
ACRV1,chr11,125671522,125680874
PATE1,chr11,125746279,125749867
PATE2,chr11,125776113,125778828
PATE3,chr11,125788127,125791600
PATE4,chr11,125833316,125840072
ENSG00000260209,chr11,125873031,125874528
HYLS1,chr11,125883614,125900646
PUS3,chr11,125893485,125903221
ENSG00000255027,chr11,125903247,125938916
DDX25,chr11,125903348,125943702
ENSG00000254790,chr11,125940496,125941193
VSIG10L2,chr11,125946044,125958647
CDON,chr11,125955796,126063335
NAP1L1P1,chr11,126067539,126068601
ENSG00000261257,chr11,126100505,126102413
ENSG00000287666,chr11,126121889,126128081
ENSG00000254833,chr11,126160714,126176035
ENSG00000254771,chr11,126179497,126179698
RPUSD4,chr11,126202096,126211692
ENSG00000254694,chr11,126208611,126209027
FAM118B,chr11,126211724,126262984
